isbn,main author
9780356109671,Brenda Jagger
9780002174961,Tim Bowden
9781605980843,Jim Baggott
9781405233866,Emily Bearn
9780312937690,Jeffrey Archer
9780804729307,George Dangerfield
9781879960572,Gloria E. Anzaldúa
9780062125934,Erin Hunter
9780425045404,Phyllis Ann Karr
9780764211386,Davis Bunn 
9780553393002,Sawyer Bennett 
9781530354313,J. Nathan 
9780297817895,Daniel Silva
9780099476344,Georgette Heyer
9780449908594,Erich Segal
9781579890094,Mark Crilley
9781935202660,Corey Keller 
B012T976YW,Scott Mariani 
9781476776880,Taylor Jenkins Reid 
9781401211158,Cecil Castellucci 
9781338058017,Kasie West 
9780521337939,A.G. Cairns-Smith
B0083ZL5EY,Hamilton Wright Mabie
9780820308128,Chrétien de Troyes
B017Y87K3U,Mandy M. Roth 
9780142300305,Tanith Lee
9780830812714,Craig L. Blomberg
9780316363235,Svetlana Chmakova 
9780486437354,John Muir
9780545431439,Clifford Riley
9780943972480,Jack Olsen
9781894994002,Julia Tausch
9781400077267,Doris Lessing
9781442434233,Marion Dane Bauer 
0038332164527,Kazunori Aihara
9780553499193,Amie Kaufman 
9780553346114,Sam Shepard
9780312423131,Richard Powers
9781400030774,Andre Dubus
9780380613250,Jonathan Schell
9780465091249,Richard Hanley
9780517618226,John Jakes
9780755333202,Penny Vincenzi
9780523422374,A.C. Crispin
9780201441925,Philip Cushman
9781841491547,Terry Brooks 
9780609810170,Jean Plaidy
9780778326571,Robyn Carr 
9780140433258,Anthony Trollope
9780395755310,Carl R. Rogers
9780446535793,Drusilla Campbell 
9781934889565,Fran Heckrotte
9780785132530,Grant Morrison
9781563897191,Alan Moore 
9780099703006,Joe Donnelly
9780062003324,Gemma Halliday 
9780099550112,Richard North Patterson
9780563486480,Gareth Roberts
9781423351702,J.D. Robb 
9780819567802,Jules Verne
9780316195768,Nagaru Tanigawa
9780425237397,Lora Leigh
9780749719104,Enid Blyton
9780307407153,Jack Weatherford
9780142401583,Charles de Lint 
9780141441238,William Godwin
9780062516763,David N. Daniels
9781587680267,Colin Duriez
9781904233947,Andrew Butcher
9780753504574,David Buckley
9780979621147,Michael J. Sullivan 
9781608865413,Stefano Ambrosio
9780140446753,Alexander Pushkin
9780553158816,Francine Pascal 
9780299205447,Isaac Bashevis Singer
9781608610877,Chris Heimerdinger
9780399155215,Jayne Ann Krentz 
B00DMFMGL6,محمد عبدالرحمن العريفي
9781603090193,Andy Runton 
9781502400482,Harper Sloan 
9781483945347,Rachel Van Dyken 
9781465955180,Kathleen Brooks 
9780062020178,Marjorie M. Liu 
9780345535405,Karen Robards 
9780395123638,Bianca Bradbury
B01BKR487M,Brendan Kiely 
9780345516060,C.E. Murphy 
B00FF85X86,June Bryan Belfie 
9780192835215,Jane Austen
9781401248857,Scott Snyder 
9780812523560,Fred Saberhagen
B005TLKZR8,Sylvia Day 
9781475030846,Cheree Alsop 
9780425150146,Jeff Rovin 
9781250028792,Paula Brackston 
9781595551566,Lynne Spears
9780312933524,Jeffrey Archer
9780758216861,Timothy James Beck
9780393312447,Patrick O'Brian
9781400068784,Diane Keaton
9780061448980,Erin Hunter
9781571290533,Marguerite Duras
9781434457202,Jules Verne
9780373291014,Diana Hall
9780393930658,Jonathan Swift
9780061734793,Meg Cabot 
9780764209062,Davis Bunn 
9780886462475,Agatha Christie
9780738732510,Kirstin Cronn-Mills
9780062320223,Daniel Silva
9781577700050,E.W. Kenyon
9780099474425,Georgette Heyer
9781565125612,Kirsten Menger-Anderson 
B00YUY3YNC,Bella Forrest 
9780764211270,Jen Turano 
9780099422761,Colette
9781857542844,Pier Paolo Pasolini
9780393328479,Nicholas A.M. Rodger
9780878559176,W.E.B. Du Bois
B00XYR9IE0,Mandy M. Roth 
9781587433214,Craig L. Blomberg
9780356505343,Charles Stross 
9780553380651,Tom Wolfe
9780671741808,Deirdre Bair
9780575073173,Arthur C. Clarke
9780451206442,Jo Beverley
9780312335403,Katie Fforde 
9781590527528,Karen Kingsbury 
9780671543044,William McPherson
9780688030605,Harry Kemelman
9780060793487,Shirley Damsgaard 
9780312302825,Elizabeth Neuffer
9780778329213,Robyn Carr 
9780618756384,R.L. LaFevers 
B003E6M6Z4,Melissa Marr 
9780064406222,Patricia MacLachlan
9780060570583,Aldous Huxley
9780679757016,Kate Bornstein
9780373277490,Jill Sorenson 
9780785132523,Grant Morrison
9780099831105,Joe Donnelly
9781592406524,Simon Garfield
9780868193373,Hannie Rayson
9780871239518,James Hudson Taylor
9780345404794,Richard North Patterson
9781423337188,J.D. Robb 
9780816718689,Raymond James
9780316186391,Nagaru Tanigawa
9780936184746,Cook's Illustrated Magazine
9780374386610,Mary Ann Rodman 
9780252074035,Friedrich Nietzsche
9780156027717,C.S. Lewis
9780765341280,Orson Scott Card
9780449308332,Alfred Adler
9780553159363,Francine Pascal 
9780448095370,Carolyn Keene
9780399154843,Amanda Quick 
9781408829646,Mark Walden 
B006284PBO,Penelope King
9781466463806,R.L. Mathewson 
9781891830891,Andy Runton 
B00IDHIGBM,Christina Ross 
9780553255720,Terry C. Johnston
9781606842218,Bree Despain 
9780843959406,Marjorie M. Liu 
9781481432108,Meg Leder
9780441014972,Phaedra Weldon 
9780736957366,Mindy Starns Clark 
9781416994473,Stephanie Burgis 
9781616553111,Brian Wood 
B00CKXODRG,Laura Howard 
9780758273444,Shelly Laurenston
9780140045031,Spike Milligan
9780451237644,Michelle Rowen 
9780142410523,Shannon Greenland 
9780974271569,Jason Shiga
9780399156625,Robin Cook 
9780060953393,Ron Rosenbaum
9780399160561,Sara Paretsky 
9780330336581,Annie Murray
9780521823517,Steven Weinberg
9781495218668,Katie Kacvinsky 
9780312997120,Jeffrey Archer
9781771680424,pleasefindthis 
9780062008367,Erin Hunter
9781406734874,Thomas Hardy
9780821748916,Jennifer Roberson 
9780750058001,Enid Blyton
9781402292538,Skylar Dorset 
9780061734786,Meg Cabot 
9780764209055,Davis Bunn 
9780582308459,Ama Ata Aidoo
9780312613419,Andrew Smith
9780451215734,Daniel Silva
9780743413015,Roger Zelazny
9780768426021,Kevin Dedmon
9780440167549,Arthur Hailey
9781579890230,Mark Crilley
9783775734899,Iris Muller-Westermann 
9780764211263,Jen Turano 
9780679783398,Friedrich Nietzsche
9780375861048,Kimberly Newton Fusco 
9781586420406,Beppe Fenoglio
9780761385684,Zeina Abirached 
B008YYLYVS,Riley Weber
9780743237659,Melanie Klein
9780393328844,Rainer Maria Rilke
B01J5CH344,Mandy M. Roth 
9780877849926,Craig L. Blomberg
9780330458160,Jane Eagland
9780385539128,Margaret Atwood 
9780140273915,Stephen Dobyns
9780821773475,Jo Beverley
9780099472377,Katie Fforde 
9780310606512,Karen Kingsbury 
9780805077667,Dennis McFarland
9780743458603,Harry Kemelman
9780060793531,Shirley Damsgaard 
9780446695718,Carl Hiaasen 
9780452279445,Peter Cameron
9781400034871,Alistair Horne
9780515134896,Deirdre Martin
9780590376846,Ben M. Baglio
9780688130978,Kareem Abdul-Jabbar
9780441003273,Anne Logston
9780060298098,Lemony Snicket 
9780984725007,Lauren Clark 
9781602825819,Cari Hunter 
9780099103912,Joe Donnelly
9781400031290,Evelyn M. Monahan
9781852426194,Dorothy Porter
9780800730895,Elisabeth Elliot
9780330490832,Richard North Patterson
9780563405634,Terrance Dicks
9780425197950,J.D. Robb 
9780316183215,Nagaru Tanigawa
9780575089464,Sarah Pinborough 
9780440415367,Tracy Barrett 
9780804836616,Lafcadio Hearn
9780671679927,The Moosewood Collective
9780757302336,Jack Canfield
9780451238061,Nancy Springer 
9780671522643,Winston Groom
9780552141376,Frank Muir
9780441302956,Charles de Lint 
9780553486001,Francine Pascal 
9780886776824,Mercedes Lackey
9780020223429,Ring Lardner
9780872864108,Carole Maso
9780399154454,Jayne Ann Krentz 
B00DMFMM7Y,Muhammad Bilal Lakhani
9781455517770,Larissa Ione 
9781891830761,Andy Runton 
2940149904143,Laurelin Paige 
B00ICQX196,Rachel Van Dyken 
9780071379441,Rick Brinkman
9780843957679,Marjorie M. Liu 
9780778313137,Leslie Tentler 
9781484725979,Elle Cosimano 
9781841958774,James Meek
9780061662416,Margaret Ronald
9781466835566,C.C. Hunter 
B00D9YO0KA,Jennifer Spredemann 
9780399154591,Jesse Kellerman
9780785154112,Mark Waid 
B00AFROVQC,Morgan Rice 
9780142409176,Shannon Greenland 
9780316038904,Nagaru Tanigawa
9781507628553,Pepper Winters 
9781442432543,Carolee Dean 
9780990795551,K.L. Grayson 
9781523662449,Penelope Ward 
9780764215711,Dee Henderson 
B00HDMS0Z0,Sylvain Reynard 
9781846271687,Peter Silverton
9781301830008,Odette C. Bell
9781857883763,Paul Carter
9781471161193,Cassandra Clare 
9781846972515,David Ashton
9781878327963,Steve Thompson 
9780310328179,Shauna Niequist
9781579890780,Mark Crilley
9781936611027,Mike Brodie 
9780007230594,Michael Morpurgo
9780394743257,Richard Ford
9780844669038,William Sleator
B01N2RJFW1,Mariana Zapata 
9780684845777,Anthony Robbins 
9780785274315,John C. Maxwell
9780805410587,Craig L. Blomberg
9780152047337,Mary Norton
9780571176557,Ted Hughes
9780679751151,Andre Dubus
9780312352004,Beth Powning 
9781579548148,Arthur Agatston
9780553587739,Madeline Hunter 
9780812544701,F. Paul Wilson 
9780312358778,Katie Fforde 
9780446532365,Karen Kingsbury 
9780747584582,Sue Miller
9780763621803,Lauren Child
9780911226218,Eloise Ristad
9780671016999,William Kent Krueger 
9780060793586,Shirley Damsgaard 
9780061554773,R.J. Anderson 
9780312375041,P.N. Elrod 
9780345516688,Leanda de Lisle 
9780778312468,Leslie Tentler 
9780895941220,Audre Lorde
9781616264543,Nicole O'Dell 
9780785112013,Grant Morrison 
9781594930188,Gerri Hill
9780679724681,Marvin Harris
9781595581754,James Lardner 
9780547247823,John Harwood 
9780743423960,Marvin Kaye 
9780571177448,Harold Pinter
9780764202254,Deeanne Gist 
9780883681596,George Müller
9780679450429,Richard North Patterson
9780563486039,Nick Walters
9780425210628,J.D. Robb 
9780809530748,Jules Verne
9780316089548,Nagaru Tanigawa 
9780380807987,Martha Wells 
9780676979565,Ami McKay 
9780140363913,Karen Hesse
9781558749429,Jack Canfield
9781939102034,Kate Perry 
9780060566166,C.S. Lewis
9780006380900,Kenneth Williams 
9781848874930,Pearl Jam
9780312134914,Bill Reynolds
9781558215498,Maurice Herzog
9781557091574,Carolyn Keene
9780505523495,Sandra Hill 
9781425905408,V. Pain 
9780143039112,Graham Greene
B00DMGKBCG,محمد بن صالح العثيمين
9780843963564,Bryan Smith 
9781427817303,Kou Matsuzuki
9781891830648,Andy Runton 
9780385611008,Terry Pratchett
9780517144053,Anna Quindlen
9780974637020,Nathan Jorgenson 
9780843959390,Marjorie M. Liu 
B01BKR478M,Stacey Kade 
9781451620924,Kelly Meding 
B00MU3PU5K,Ruth Price
B00IQOFT9Y,Julie Berry 
9780785154426,Mark Waid 
9780061351488,Jonny Glynn
B00AEJG2KY,C. Greenwood 
9780060510244,David Edmonds 
9780061659287,Melissa Marr 
9781854107145,Gideon Haigh
9780802719379,M. Lord
9780007243297,Val McDermid
9780312933531,Jeffrey Archer
9780671208646,James Herndon
9780849918919,Gilbert Morris
9781572705647,Agatha Christie
9780399154225,Daniel Silva
9781598164473,Miu Kawasaki
9780143105497,F. Scott Fitzgerald
9780873485432,Malcolm X
9780800795603,Kris Vallotton
9780752816661,Peter James
9780440865070,Michael Morpurgo
9780399250767,Patricia Polacco
9781590170618,Leonardo Sciascia
9780880387156,Nick Pollotta
9780679767459,Thomas McGuane
9781595400352,Henry Wadsworth Longfellow
9780374465360,Natalie Babbitt
9780765330550,W. Bruce Cameron 
9780062106339,Jeaniene Frost 
9780824820381,Zhuangzi
9780879239480,Andre Dubus
9781400076147,Mark Spragg
9780451204127,Bentley Little
9780446532303,Karen Kingsbury 
9780743268233,Richard A. Clarke
9780836220629,Gary Larson
9780061147111,Shirley Damsgaard 
9780345461469,Terry Brooks 
9780345471017,Nancy Pickard
9780843954128,Edward Lee
9781408312629,R.J. Anderson 
9781596062467,Kelley Armstrong 
9780312943028,L.A. Banks
9780778329343,Leslie Tentler 
9780785111191,Grant Morrison 
9781933113944,Kate Sweeney 
9780099270317,Joe Donnelly
9780385740340,Jillian Larkin
9780446558945,Elizabeth Hoyt 
9780330421386,Tim Winton
9781861890054,David Pascoe
9780764206283,Deeanne Gist 
9780142180099,Iris Murdoch
2940000793572,Justin Kemppainen 
9780426204190,Simon Messingham
9780399156243,J.D. Robb 
9780316089531,Nagaru Tanigawa 
9780380807994,Martha Wells 
9781419953408,Lora Leigh
9780439266444,Barry Denenberg
9780312380977,Lisa Mantchev
9781400041534,Imre Kertész
9780345509017,Karen Miller
9780198185970,Charlotte Brontë
B00B6U18FY,Laura Kaye 
9780553275728,Isaac Asimov
9780736909136,Lori Wick
9780140441833,Snorri Sturluson
9780553158182,Francine Pascal 
9780886777128,Mercedes Lackey
9780375856549,Esther M. Friesner
9781850749301,Simon Marsden
9780553567755,Susan Krinard
9781888472387,Carl Barks
B00EV2YAEA,ابن تيمية
9781455525126,Larissa Ione 
9780091898243,Terry Pratchett
9780553276596,Glenn Savan
9780843957662,Marjorie M. Liu 
9780451233769,Lee Roland 
9780062106322,Jeaniene Frost 
9781414379357,Jolina Petersheim 
9780785189329,Brian Posehn 
9781477848340,Cynthia Eden 
9780747592099,Titania Woods
9780785190226,G. Willow Wilson 
9781842321447,Norah Lofts
9780062063465,Erin Hunter
9780312998868,Kat Martin 
9780345495419,Tracy Anne Warren 
9781595110015,Sally Watson
9780230752337,Judith Mackrell
9780062320056,Daniel Silva
9780373265046,Charlaine Harris 
9781576733066,Stuart K. Weber
9781476764306,Helena Hunting 
9780060110666,Anita Desai
9780330489348,Peter Robinson
9780007260430,Darren Shan 
9780940322523,Leonardo Sciascia
9781899598229,Martin Millar 
9781842326480,Cyril Hare
9781570875885,Volodymyr Vynnychenko
9780192792402,Philippa Pearce
9788184005967,Novoneel Chakraborty 
9781592401864,Adrian Wojnarowski
B00QL65B2Y,Mandy M. Roth 
9780609607961,Edward Kanze
9781433682063,Bill Muir
B01HOYA9BO,Jeaniene Frost 
9781250051707,Peter Biskind 
9781887089135,Krishna-Dwaipayana Vyasa
9780679751144,Andre Dubus
9780451192196,Bentley Little
9780312359638,Katie Fforde 
9780312425012,Stewart O'Nan 
9780393304565,Joe Meno 
9780061147234,Shirley Damsgaard 
9781416558392,Ronen Bergman
9780312943004,L.A. Banks
9780415177917,Erich Fromm
9780785110675,Grant Morrison 
9781935216049,Kate Sweeney 
9781405005807,Wilbur Smith
9781599905112,Julie Berry 
9780515139945,Sharon Owens
9781842122921,Bruce Catton
9780452286290,Dave Pelzer 
9781883536282,Idries Shah
9783822802991,Susanna Partsch
9780764205248,Deeanne Gist 
9780749928995,J.D. Robb 
9781592242559,Jules Verne
9780316089524,Nagaru Tanigawa
9780380808007,Martha Wells 
9780330398008,Eva Ibbotson
9780698119185,Jane Yolen 
9781558747616,Jack Canfield
9780451216762,Barbara Freethy 
9780140445893,Søren Kierkegaard
9780425167625,Nancy Richardson Fischer 
9780156027700,C.S. Lewis
9780099255819,Bob Monkhouse
9780006499503,Mary Westmacott 
9781563894497,Max Allan Collins 
9780440243229,Mary Balogh
9781606995358,Carl Barks
9781484127940,Gemma James 
B00E39SE4S,Darussalam
9781492765141,Noelle Adams 
9780843957655,Marjorie M. Liu 
9780061969690,Jordan Dane 
9780425232569,Eileen Rendahl 
9780785184836,Rick Remender 
9781596921078,Will Christopher Baer
9780812517163,Molly Cochran
9781937044312,Inara Scott 
9780679426271,Robert Hughes
9781610391139,K. Eric Drexler
9780753823064,Jennifer Worth
9780312994839,Val McDermid
9780747592105,Titania Woods
9780449243596,Norah Lofts
B005SCSBWO,Elin Hilderbrand 
9781476764290,Helena Hunting 
9780140449884,Rabindranath Tagore
9780199538973,Percy Bysshe Shelley
9780571311170,P.D. James
9781556614378,Lynn Morris
9780810916418,Werner Holzwarth
9780140283808,Thea Astley
9780345495402,Tracy Anne Warren 
9780684842561,Josephine Tey
9780553535587,Jodi Picoult 
9780373263844,Charlaine Harris 
9780842384384,Hank Hanegraaff
9780374250690,Colette
9780385504249,Arthur Hailey
9781404857261,Michael Dahl
9780803226784,Rick Telander 
9781407124339,Sally Nicholls
9780007260379,Darren Shan 
9780763623449,Peter H. Reynolds
9780345483027,Sharyn McCrumb 
9780140067484,James Bamford
9781563896613,Warren Ellis
9780807000403,Roxanne Dunbar-Ortiz
9780439086189,Terry Deary
B077LDKJPJ,Mandy M. Roth 
9780745953229,John C. Lennox
9780684801568,Christina Hoff Sommers
9781400097036,Julian Barnes
9780312317683,Katie Fforde 
9780207187322,George Johnston
9780976249832,Jeremy Robert Johnson 
9780061493430,Shirley Damsgaard 
9780345461452,Terry Brooks 
9781890623012,G.A. Henty
9780451192578,Joseph D. Pistone
9780805832020,Bruce E. Wampold
9780425219171,Jasmine Haynes 
9780439687614,Ben M. Baglio
9780399252839,Mike Lupica
9780385471077,Elaine Brown
9780785109761,Grant Morrison 
B00500PYH4,Claire Kinton 
9781845334574,Hugh Johnson
9780786716036,Peter Haining 
9780863040801,Idries Shah
9780060516055,Bernard Lewis
9780312368043,Iris Johansen 
9780449221877,James A. Michener
9780426203650,Marc Platt
9780316086059,Nagaru Tanigawa 
9780425216613,Lora Leigh
9781452651385,Jacqueline Carey 
9780439164832,Laurence Yep
9780297607328,Edna O'Brien
9780757300226,Jack Canfield
9781606841457,Myra McEntire 
9780425169551,Nancy Richardson Fischer 
9781592534128,Dawn DeVries Sokol 
9780736423120,Al Dempster 
9780704416093,Dimitris Hatzis
9781583483817,Lawrence Block 
9780886777555,Mercedes Lackey
9781585740130,Charles S. Houston
9781596545786,Edward Anderson
9780515142808,Amanda Quick 
9780778322986,Jennifer Armintrout
9780615952734,Robin Brande 
9780812967692,Margaret Mittelbach
9780881928549,Douglas W. Tallamy
9780440337515,Sydney Croft
9780345521019,Kim Harrison 
9781622664504,Inara Scott 
9780552133265,Terry Pratchett
9780061474149,Jordan Dane 
B00A2WKJUC,Jennifer Foor 
B00PBUEP2S,Lee Tobin McClain 
9781416994510,Stephanie Burgis 
9780895556691,Germanus Ruoppolo
9780843945652,Lynsay Sands 
9781842321133,James Hadley Chase
B005S5LSU8,RaShelle Workman 
9780812545487,Kevin J. Anderson 
9780263910476,Nora Roberts 
9781848120235,Tom Eglington
9780062225467,Kimberly McCreight 
9780968876831,Shaun Tan
9780345508607,George Dohrmann
9780307700209,Gary J. Bass
9780061579684,Robert Sharenow
9784770028020,Jay Rubin
9780812519679,L.E. Modesitt Jr. 
9781556615726,Lynn Morris
9780978907822,Alexei Panshin
9780345495396,Tracy Anne Warren 
9781442446939,Tim Federle 
9780152026011,Lucy M. Boston
9780451209306,Daniel Silva
9780778323648,Charlaine Harris 
9780842384421,Hank Hanegraaff
9781579890506,Mark Crilley
9780137067350,Jonathan Berk
9781401233211,Alan Moore 
9780393311716,Eugenio Montale
9780451121509,Daniel Pinkwater
9781563897566,Warren Ellis
9780374521394,Roland Barthes
B01N0M4SE1,Mandy M. Roth 
9780745955490,John C. Lennox
9780812972665,Deborah Tannen
9780515121490,Steve Martini
9780099446675,Katie Fforde 
9781414300559,Karen Kingsbury 
9780151012893,Thomas Perry 
9780425223529,Amanda Grange 
9780061493478,Shirley Damsgaard 
9781406501339,Nathaniel Hawthorne
9780140440164,Henrik Ibsen
9780425221587,Jasmine Haynes 
9780465017645,Michael Eric Dyson
9780451162779,Patricia Kennealy-Morrison
9780385732956,Sydney Taylor
9780785108870,Grant Morrison 
9780393310955,José Ortega y Gasset
9780446677578,Pamela Grim
9781883536251,Idries Shah
B005GG0KTY,Allison Pang 
9780425119846,Brian Coffey 
9780425208816,J.D. Robb 
9780805082517,Marissa Doyle 
9781557429667,Jules Verne
9780759529472,Nagaru Tanigawa
9780441009916,Sharon Lee
9781878923127,Stuart Swezey 
9780670061969,Kathryn Lasky
9781607374688,Rosalie Stanton 
9780373802272,Laura Anne Gilman 
9780425168257,Nancy Richardson Fischer 
9780743247856,Armand M. Nicholi Jr.
9780316578394,Monks of New Skete
9780590878548,Katherine Applegate
9780452272798,Norman Mailer
9780340796207,Enid Blyton
9780399153730,Jayne Ann Krentz 
9780747566755,Patrick Süskind
9780060255312,Marjorie Weinman Sharmat
9780440337751,Sydney Croft
9780060937164,Eric Foner
B00OIMWFNQ,R.K. Lilley 
9780385313254,Carolyn G. Heilbrun
9780091886578,Terry Pratchett
9780812995138,Anna Hope
9781879941120,Stark Young
9781456353476,Sable Hunter 
9780452273252,Danella Carter
9780061474132,Jordan Dane 
9780740719899,Bradley Trevor Greive
9780007149490,Arundhati Roy 
9780441017430,Mark Del Franco 
9780395051245,Alfred Tennyson
9781851459650,Geoffrey Willans
9780099539704,James Ellroy
9780755379996,Eoin Colfer
9780446603782,Octavia E. Butler
9780062292438,Lou Berney 
9780671725822,Miles Davis
9781577485254,Jonathan Edwards
9780515051179,Rex Stout
9780590212830,Jahnna N. Malcolm
9781556615733,Lynn Morris
9780007274604,Norma 
9780061673412,Tracy Anne Warren 
9780152024819,Lucy M. Boston
9780141181967,P.G. Wodehouse
9780062073129,Daniel Silva
9780786209859,Charlaine Harris 
9780842384469,Hank Hanegraaff
9781921518607,Zoë Foster Blake
9780717803972,Antonio Gramsci
9781423150688,Orpheus Collar 
9780553573619,Ellen DeGeneres
9780861634088,Enid Blyton
9780743470230,Angelina Jolie
9780140294354,Bernard Cornwell 
9780849919688,Ravi Zacharias
9780871566638,John Muir
9781896597782,John Gallant
9780062933546,Joshilyn Jackson 
9780356502533,Charles Stross 
9780345340900,Deborah Tannen
9780061097621,James Grippando 
9780312263539,Katie Fforde 
9780446579629,Karen Kingsbury 
9780060537326,Paulette Jiles 
9781600610707,Ryan Mecum 
9780060004385,Manil Suri
9780143116875,Craig M. Mullaney
9780374530259,Isaac Bashevis Singer
9780786856923,Gordon Korman
9780440129615,Robert B. Parker
9780195102857,Michael Eric Dyson
9780451450500,Patricia Kennealy-Morrison
9781577310167,Barbara Marx Hubbard
9780899578965,Amanda L. Davis 
9780930330804,Paul Gallico
9780900860126,Idries Shah
9780764200731,Deeanne Gist 
9780563538295,Stephen Cole
9781583222799,Nelson Algren
9780393900910,John Webster
9780192804655,Jules Verne
9780759529465,Nagaru Tanigawa
9780441010226,Sharon Lee
9780679832621,Peter Collington
9780811809696,Karen Elizabeth Gordon
9781402786488,Charles Selden 
9780373803248,Laura Anne Gilman 
9780399246180,Janette Rallison 
9780425168240,Rebecca Moesta 
9781596329928,Cherise Sinclair 
B00MKZ0N7I,Ari Marmell 
9781556616075,Angela Elwell Hunt 
9780590877541,Katherine Applegate
9780140481358,Arthur Miller
9780802141248,George Crile
9780375724954,Eric Hansen
9780671792985,Carolyn Keene
9780553588675,Amanda Quick 
9780316043618,Cecily von Ziegesar 
9780547279817,Carl Deuker 
9781564760548,Evelyn Christenson
9786035002462,Omar Khayyám
9781570982064,Tomi Ungerer
9780440338499,Sydney Croft
9780547567846,Mary Sharratt 
B00FN7W9JA,C.C. Brown 
9781402274961,Catherine Mann 
9780425232347,Skyler White 
9780345533258,Maya Banks 
9781387075195,Christian Warren Freed 
9781780223186,John Donne
9780142408490,Shannon Greenland 
9781476710204,Mia March 
9780316067904,Heidi Squier Kraft
9780446603638,Octavia E. Butler
9781848310353,Manjit Kumar
9780060723521,Velma Wallis
9781556616990,Lynn Morris
9780007171170,Agatha Christie
9780345483089,Tracy Anne Warren 
9780802734495,Jennifer Shaw Wolf 
9780152025892,Lucy M. Boston
B00LB89UXS,Lulu Taylor
9780373004539,Alexa Riley 
9780373261772,Charlaine Harris 
9780801885327,H.L. Mencken
9781425963040,Christine Mitchell
9781846144769,Max Tegmark
9781250123077,Nora Roberts 
9780439253246,Emily Rodda 
9780440229766,Arthur Slade 
9780814727010,Antonio Gramsci
9780812216554,Jonathan Sumption
9781425358396,Bronisław Malinowski
9780743497237,Terry J. Erdmann
9780140272826,Julia Tavalaro
9780143106821,Ida B. Wells-Barnett
9780394711065,Michel Foucault
9780310494607,John C. Lennox
9781250052179,Lian Tanner 
9780545097390,Sabrina James 
9780312355111,Alyson Noel 
9781595545213,Karen Kingsbury 
9780553379372,Max Byrd
9780345496003,Thomas Perry 
9780446695688,Carl Hiaasen 
9780226950013,Frances A. Yates
9780345282118,Robert Don Hughes
9780877730507,Chögyam Trungpa
9780743285001,Haven Kimmel
9780761517061,Terri Crisp
9781452020006,M.S. Verish 
9781570824609,Walt Disney Company
9780393045253,Vincent Bugliosi
9780399157035,J.D. Robb 
9780345458292,H.P. Lovecraft
9781599869322,Jules Verne
9780759529458,Nagaru Tanigawa
9780441010530,Sharon Lee
9781401323318,David Fuller
9781593070953,Mike Mignola
9780373803507,Michelle Sagara
9781572971738,Rebecca Moesta 
9780802806413,C.S. Lewis
9780435124779,Katherine Paterson
9780764207440,Tracie Peterson
9780316013284,John Feinstein
9780802136657,Tim Flannery
9780743423441,Carolyn Keene
9781843300465,Richard Jones
B0097VVC4G,San Cassimally
9780553293159,Amanda Quick 
9780316011846,Cecily von Ziegesar 
9780099149101,Malcolm Bradbury
9781595543639,Ted Dekker 
9781580087582,Dean Jensen
B00DRHK2XI,Darussalam 
9780143016243,Elizabeth Ruth 
9780553907599,Sydney Croft
9781402244988,Catherine Mann 
9780891077305,Max Lucado 
9781439191736,Yvonne Navarro 
9780060596255,Luc Besson
2940013023697,Carly Syms 
9781565129757,Julia Alvarez 
9781455519170,Rob Zombie
9780385194006,Norah Lofts
9780451236050,Shannon K. Butcher 
9780060283360,Gail Carson Levine 
9781556616983,Lynn Morris
B00C6ZTN64,Lainey Reese 
9780803738393,Richard Peck
9780545639972,Katie Alender 
9780671783921,Russell Hoban
9781579129965,Jacky Colliss Harvey 
9781921518713,Fiona McIntosh 
9780373262175,Charlaine Harris 
9781440309311,Mark Crilley
9780143106234,Marcus Annaeus Lucanus
9780143056553,Richard Poplak
9780801863233,Torquato Tasso
B009359K04,Jim Smith 
9780553569377,Dave Wolverton
9780857899668,Robert Fabbri
9780679753346,Michel Foucault
9780374521462,Roland Barthes
9780590138598,Nick Arnold
9780195370126,Sharon Levy
9780062386496,Erin Hunter
9780061000027,Tony Hillerman
9780698116764,Patricia Lee Gauch
9780007158515,Dr. Seuss
9780743467094,Barbara Delinsky 
9780586042410,Alberto Moravia
9780310716419,Karen Kingsbury 
9780679601616,Rainer Maria Rilke
9780804115421,Thomas Perry 
9780553569117,Elizabeth Elliott
9780812976526,Christopher Buckley
9780440157588,Robert B. Parker
9780465068142,Derrick A. Bell
9781401230517,Brian K. Vaughan 
9780006499350,William Horwood
9780048240149,J.R.R. Tolkien
9781595551511,Jack Hanna
9780900860362,Idries Shah
0780009008640,Lisa Ann Marsoli
9781563897153,Garth Ennis
9781421818856,Jules Verne
9781892065032,Sharon Lee
9780575077935,Richard K. Morgan
9780140290219,William Trevor
9780811808170,Barbara Hodgson
9781615190201,Gail Vaz-Oxlade
9781593070922,Mike Mignola
9780373803309,Michelle Sagara
9780393028133,A.N. Wilson
9780415325097,Bertrand Russell
9780764227745,Tracie Peterson
9780805058949,Merlin Holland
9780671730567,Carolyn Keene
B00BG04GLM,Tara Maya 
9780752447469,David Brandon
9780553588668,Amanda Quick 
B00E3CGU8M,Omar Khayyám
9780440423362,Sydney Croft
9780989861021,Judy Angelo
9780062500175,Walter Truett Anderson
9781494735524,M.S. Brannon 
9781581345605,Frank E. Peretti
9780373803132,Laura Anne Gilman 
9780586035405,James Hadley Chase
9781407132907,Vince Cross
9780786017812,Joe McKinney 
9780810932654,Graeme Base
9780060280628,Gail Carson Levine 
9780764223686,Sigmund Brouwer 
9781609289706,Lainey Reese 
9780553589634,Linnea Sinclair 
