isbn,main author
9781101999042,PewDiePie
9781567925111,Peter Korn
9781451636017,Sam Harris
9780312942328,Sherrilyn Kenyon 
9780553537048,Darcy Woods 
9780425268780,Mark Lawrence 
9780061957956,Kim Harrison 
9780151005949,Jens Christian Grøndahl
9780307407979,Douglas Rogers
9780385527989,Victor LaValle
9781743535868,Sarah Wilson 
9780060138141,Manuel Scorza
9781250022066,Louise Penny 
9780446532242,Michael Moore
9781631492228,Mary Beard
9781250112040,Ruth Emmie Lang 
9780802124340,Andrea Molesini
9780735221963,Mira T. Lee 
9780689853494,Michael Rosen
9780773543096,Leopoldo Marechal
9781606999912,Cathy Malkasian
9781501160790,Fredrik Backman 
9780393345094,John Lanchester
9780316225946,Michael Connelly 
9780380789351,Julia Quinn 
9781250000972,Jeffrey Archer
9781610395304,Meera Subramanian
9781101994887,A.S. King 
9781594488382,Shalom Auslander
9781613778531,Joe Hill 
9780062003218,Baratunde R. Thurston
9781732408326,L. James Rice 
1496400801,Cathy Gohlke 
9780007442423,Patrick Gale
9780545695190,Alan Gratz
9781566567800,Rafik Schami
9780345807953,Helen Fielding 
9780553807189,Linwood Barclay 
9781551527253,Joshua Whitehead
9780316273435,Jaroslav Kalfar 
9781419714917,Mac Barnett
9781684151929,C.S. Pacat 
9780062933621,Sarah Dessen 
9780312890209,Gene Wolfe
9780765319111,Norman Partridge
9780060791117,N.E. Bode
9780786887583,George Carlin
9781932350081,Walt Morey
9780671578534,Robert A. Heinlein
9780002261593,Tom Franklin 
9780345457868,Stephen Baxter
9780330493413,Nell Freudenberger 
9780821777770,Jo Goodman
9780805080872,Jay Allison 
9780679438229,Neal Gabler 
9780312424114,Stuart Dybek
9781416569541,John Connolly 
9780515128826,Minette Walters
9780545057523,Kevin Brooks
9780064401982,Betsy Byars
9780618009367,J.R.R. Tolkien
9780374228279,Melody Petersen
9780385733809,Matthew Skelton
9780553290783,Nora Roberts 
9780765346759,Robert J. Sawyer 
9780763649685,Y.S. Lee 
9781865081571,Peter Sís
9780152046927,Patricia C. Wrede 
9780670882786,Janet Ahlberg
9780439988346,Jean Little
9780440228387,Gary Paulsen
9780394577296,Paul Hendrickson
9781416541165,Gwyn Cready 
9780679781271,Steven Millhauser
9781905005895,George Mann
9780743252218,Evan Thomas
9780064462181,Sonya Sones 
9780586052051,J.G. Ballard
9780064408493,Jennifer L. Holm 
9780547763507,L.A. Meyer
9781565129238,Robert Goolrick
9781933372044,Jean-Claude Izzo
9781906931711,Christina Courtenay 
9780316056243,Paolo Bacigalupi 
9780689829574,Cynthia Voigt 
9780752865638,Ian Rankin 
9780764204333,Siri Mitchell 
9781432744427,Melissa Foster 
9780590443524,Ester Wier
9780385334563,James Baldwin
9780425224373,Beth Kery 
9780316069410,Michael Connelly 
9780786963713,R.A. Salvatore
9780771038112,Elizabeth Hay
9780595276721,Mark Kendrick 
9780670886982,Linn Ullmann
9780062286444,Smith Henderson
9780674443020,Bernard Bailyn
9780441662210,John Varley
9780803733602,Anne C. Voorhoeve
9781567922967,Georges Perec
9780984504176,Laura Ingalls Wilder
9780375867828,Candace Fleming 
9781495468452,Oak Anderson 
9780143036425,Craig Johnson
9780156004015,José Saramago
9780399171703,Aisha Saeed 
9780440220114,Elizabeth Alder
9780988628601,Mia McKenzie
9780385494243,Ian McEwan
9781907411304,K.L. Armstrong
9781594201042,David Nasaw
9781472207692,Sarah Hilary 
9780545535212,Marie Lu 
9780545215121,Phoebe Stone
9781423176381,Livia Blackburne 
9780571231829,Sebastian Barry
9781400067602,David Brooks
9781405217675,Barry Jonsberg 
9781864718751,John Larkin 
9781609450939,Jane Gardam
9780312426132,Jason Goodwin 
9781627795647,Ben Lindbergh 
9780609804612,Scott Dikkers 
9781409158363,Anthony Horowitz 
9780393318883,David S. Landes
9781594745768,Ben H. Winters 
9780062049872,Tessa Dare 
9781408886069,Samantha Shannon 
9780345505002,Justin Cronin 
9780008132569,Neal Stephenson 
9780679750192,Ian McEwan
9781897187067,Kathy Kacer
9780399252945,Sherri L. Smith 
9780062349064,Tessa Dare 
9780374115241,Jeff VanderMeer 
9780701186586,Sarah Bakewell
9780582060197,Terence Rattigan
9781771484213,David Demchuk 
9780520227354,Ursula K. Le Guin
9781596439245,Gene Luen Yang 
9780141306001,Donna Jo Napoli 
9781783522958,Nikesh Shukla 
9780374298630,John Waters
9781476749297,William Kent Krueger 
9781501165856,Christina Lauren 
9780765399298,Seanan McGuire 
9781409168744,Daniel Cole
9781571312761,Kathleen Dean Moore
9780007593088,Peter Newman 
9781926851556,Rio Youers 
9781250000200,Keith Lowe
9781534424623,Nicki Pau Preto 
9780399186370,Jack Cheng 
9780385544054,Dorian Lynskey
9780525515029,Katherine Arden 
9780670067176,George Monbiot
9781554537044,Ashley Spires 
9781594634741,Elizabeth Gilbert 
9780735274822,Craig Davidson
9781534439863,Rivers Solomon 
9780765326355,Brandon Sanderson 
9780060791087,N.E. Bode
9780822208211,Marsha Norman
9780394715636,Sharon Olds
9780684856889,James Tobin 
9780689813306,Susan Cooper 
9781564783820,Patrik Ouředník
9781600105319,Berkeley Breathed
9780394488837,John Gardner
9780060915186,Annie Dillard
9780060928247,Thomas Moore
9780446406925,Elizabeth Hoyt 
9780142408438,Clare Bell 
9780345381439,Cristina García
9780690140521,Hester Burton
9780425189863,John Sandford
9780395924815,Harlan Ellison
9780765347015,Gene Wolfe
9780812480672,Willo Davis Roberts
9781599902616,B.R. Collins
9780060534264,Amanda Davis
9780061243585,Conn Iggulden
9780842362399,Gracia Burnham
9781933110608,Jane Fletcher
9780805092967,Tara Kelly 
9781400041626,Paul Hendrickson
9780446361309,Greg Bear
9780743203319,Colm Tóibín
9781931514934,Tōru Fujisawa
9780525421771,Peg Kehret
9780679721857,Amos Oz
9780977639540,Matthew Dickman
9780345505385,Diana Gabaldon 
9780307397874,Kazuo Ishiguro
9780060094911,Chris Crutcher
9780385526265,Candice Millard
9780954899530,Tove Jansson
9781933372303,Jean-Claude Izzo
9781906931766,Christina Courtenay 
9780345306500,Robert Stone
9780062118783,Gretchen McNeil 
9781596436596,Prudence Shen 
9780765348210,Charles Stross 
9780865476387,Hugh Brody
9781594160332,Russell S. Bonds
9780304361885,Hans Hellmut Kirst
9780061742668,Gordon Korman
9780140247602,Fergal Keane
9780671115005,Will Durant
9780385518185,Karen Connelly 
9781599900414,Stephen Cole
9780312303785,Jennifer Crusie 
9780441015948,Charles Stross 
9781416566724,Cindy Gerard
9780670036721,Anna Gavalda
9780393081572,Mary Roach 
9780399252532,Steve Cole
9780985656225,Lisa Voisin 
9781442406902,Laura Lascarso 
9780399256448,Kristin Levine 
9780595465101,Richard Atwood 
9780380811069,Lisa Kleypas 
9780545552707,Natalie Lloyd
9780739457122,Brian Freeman 
9780805089684,Heather Tomlinson 
9780312532901,Rachel Vail 
9780062194978,Kimberley Griffiths Little 
9780316200769,Karen Healey 
9780425282007,Mary Behre 
9781456310547,Terri Giuliano Long
9780553263572,Ernest J. Gaines
9780316324687,Emma Donoghue 
9780913175033,Cherríe L. Moraga 
9780525426813,Maya Van Wagenen
9780765318237,Greg Bear
9780099595151,Hugh Howey 
9780393311198,Nicholas Meyer 
9780701177980,Jane Gardam
9780062378798,Ryan Gattis 
9780143036869,Terrance Hayes
9780140290110,Jorge Luis Borges
9780425270691,Ilona Andrews 
9780812993257,David Brooks
9781760293512,Garth Nix 
9780310758389,Stephanie Morrill 
9780441011735,Alastair Reynolds
9789382616146,Omar Shahid Hamid
9781101903483,Eimear McBride
9781612184388,Rosa Montero
9780747589099,Paul Dowswell
9780199254569,Jonathan I. Israel
9780763653347,Pat Schmatz 
9780062409201,Paulette Jiles 
9780553521467,Kara Thomas
9781449461065,Philippa Rice 
9780099448884,W.G. Sebald
9780316077071,Celine Kiernan 
9781593765781,Fiona Alison Duncan 
9780451237903,Linwood Barclay 
9781932841725,Kiese Laymon 
9781481492065,Hena Khan 
9780399587665,Jasmine Guillory 
9780689863608,Cynthia Voigt 
9780345274953,Brian Daley
9780821409800,Conrad Richter
9780595321834,Zilpha Keatley Snyder
9780449242599,John Updike
9780312424251,Stuart Dybek
9780811212984,William Carlos Williams
9781561453917,Carla Morris
9781595542588,Denise Hunter 
9781565048492,Nancy A. Collins 
9781555973858,Joe Coomer
9780802138590,Trezza Azzopardi
9781416567844,Nicholson Baker 
9780060525101,Will Ferguson
9780670018253,Jan Karon
9781595541918,Rachel Hauck 
9780575076594,Dan Simmons
9780152058661,William Nicholson
9780061341113,Robert V. Remini
9784790251941,Ellen Levine
9780345417022,Mike Resnick
9781409101086,Steve Mosby
9780375727610,Mark Salzman
9781600061332,Sharon Hinck 
9780552771849,Ben Elton
9780345336965,Larry Niven
9780811205467,Gary Snyder
9780520201668,Frank O'Hara
9780385733267,Caroline B. Cooney
9780307588111,Sandra Beasley 
9780816672837,Ellen Willis
9780811217163,Roberto Bolaño
9780375705755,A.S. Byatt
9780802797919,Danette Haworth 
9780230711259,C.J. Sansom
9780060540241,Sharon Creech
9780312426835,Yōko Ogawa
9780615960142,Robin Brande 
9780307592231,Dick Van Dyke
9780871137821,Helen Dunmore
9781565125698,Hillary Jordan 
9780821773383,Karen White 
9780888994165,Deborah Ellis
9781585673278,Joseph Roth
9781933372174,Jean-Claude Izzo
9780521783033,Carl Sagan
9780312253998,Walker Percy
9780060521226,Sid Fleischman
9781596061941,Orson Scott Card
9780440420521,Ann Cameron
9780440214519,Louise Plummer
9780515034790,Hal Clement
9780316739061,Julie Anne Peters
9780811837583,Yuyi Morales 
9780786838943,Adam Gopnik
9780571160808,Harold Pinter
9780425266922,Lisa Shearin 
9781414304472,Jan Watson
9780879101367,Joseph Stein
9781936383221,Kevin L. Donihe
9780425268629,Mary Behre 
9780802734587,Sarah Beth Durst 
9780061242458,Angie Sage
9780802138484,Will Self
9780140387490,Isobelle Carmody 
9781400078417,James Salter
9781400077144,Dai Sijie
9780714503110,Alain Robbe-Grillet
9781847670304,Ismail Kadare
9781452520407,Ellery A. Kane 
9780307956354,Chris Pavone 
9781414378435,Susan May Warren 
9780552571302,Moïra Fowley-Doyle
9780684854670,Andrew Solomon
9781476791548,Shane Dawson
9780143122012,Steven Pinker 
9780893012519,Vardis Fisher
9780670014736,Laura Lane McNeal 
9781620046241,Megan Derr 
9781575059273,Hanna Jansen
9781770413184,Jean McNeil
9780062238610,Erin Entrada Kelly 
9781472210333,Jon Butterworth 
9780811202343,William Carlos Williams
9780061988349,Mitchell Zuckoff 
9780060976729,Amy Hempel
9781616149987,Allen Eskens 
9781770461987,Jillian Tamaki
9780316200929,Kanae Minato
9780525429630,Karan Mahajan 
9781597801058,John Joseph Adams 
9781401226923,Greg Rucka
9781473661219,Akala
9780525511779,Chelsea Handler
9781620404935,Bill Hayes 
9780312380342,John Hart 
9780380720019,Thomas Pakenham
9780316332873,James S.A. Corey 
9780807504048,Teresa Bateman 
9781534312593,Sam Humphries
9781455521203,David Baldacci 
9780824819743,Thongchai Winichakul
9780689825231,Naomi Shihab Nye
9780345324382,Robert A. Heinlein
9780810918689,Graeme Base
9780340995792,John Connolly 
9780002008211,Barbara Haworth-Attard
9780374527341,Jamaica Kincaid
9781600061325,Sharon Hinck 
9780060816223,Joyce Carol Oates
9781596793460,Hans Christian Andersen
9780545210287,Doug TenNapel 
9780778312680,J.T. Ellison 
9780062024152,Alex Flinn 
9780060742850,Stephen Walker
9781408700778,Simon Mawer
9780888995193,Deborah Ellis
9781906931278,Jane Lovering
9781250032867,Michael Logan 
9780764228919,Lynn Austin 
9780307274977,Sam Shepard
9781423149767,Dan Krokos 
9781414310565,Dee Henderson 
9781401688721,Krista McGee 
9780345485236,Allison Brennan 
9780312425036,Jean Hatzfeld
9781451651768,Jennifer Estep 
9780689301117,E.L. Konigsburg
9780316036061,Sara Zarr
9780312940911,Joseph Finder 
9780553571929,Thomas H. Cook
9780811801805,Nick Bantock
9781416961444,Laurie Halse Anderson 
9781439101193,Jonathan Alter 
9780547773575,Bridget Heos 
9780778314394,Deanna Raybourn 
9781599921235,Joyce DiPastena 
9780007113101,Lynn Flewelling 
9780061240331,John Grogan
9780755348756,Brian Freeman 
9780440908715,Robert Cormier
9780060514488,Czesław Miłosz
9780547229898,Elly Griffiths 
9780440221999,Connie Brockway 
9781939905024,Ross E. Lockhart 
9780349116181,José Carlos Somoza
9780446677134,Nalo Hopkinson
9780061827648,Dan Gutman
9781936833153,Keith Boykin 
9780886777463,Melanie Rawn
9780802734433,Alyxandra Harvey 
9781596434028,Philip C. Stead
9780374518738,John McPhee
9780060924652,Russ Rymer
9781626720077,Shane Burcaw 
9780316185905,Charlotte Rogan 
9781471400858,Jonathan Strahan 
9780141016085,John Updike
9780062252098,Michael Hall
9781101874196,Dave Eggers
9780399174001,Hester Young 
9780312352561,Louise Penny 
9781920989989,Stephanie Alexander
9780195610796,U.R. Ananthamurthy
9780061174292,Kate Thompson
9781474812788,Melissa de la Cruz 
9780819512116,Yusef Komunyakaa
9780778319276,Victoria Fox
9781459805309,Gabrielle S. Prendergast 
9780310235941,Terri Blackstock 
9780451179180,Peter Straub 
9780545543675,Trent Reedy 
9780700621217,David M. Glantz
9780152018993,Vivian Vande Velde
9780743261043,David Maraniss 
9780062318473,Cynthia Hand 
9781401234652,J.H. Williams III 
9781250019950,Augusten Burroughs 
9780765393586,Seanan McGuire 
9781250200358,Tracey Garvis Graves 
9781594203473,William Finnegan
9780763668860,Kate DiCamillo 
9780553293425,Isaac Asimov
9780452275669,E.L. Doctorow
9780688149017,Molly Bang
9780140061406,Nadine Gordimer
9780316014809,LibKoponen 
9781595541864,Charles Martin 
9780425229590,Charlaine Harris 
9780571201556,Lawrence Durrell
9781595542571,Denise Hunter 
9780749934187,J.D. Robb 
9780892960231,Cornelia Read 
9780440208358,Robert Cormier
9780765352392,William Sleator
9780895267894,Whittaker Chambers
9781932386349,Thomas Siddell
9780441014040,Sarah Monette 
9781842555330,Lauren St. John 
9781593074494,Joss Whedon
9780575077102,Gene Wolfe
9780060931308,Herbert P. Bix
9780060198169,Robert Stone
9781595548238,Beth Wiseman 
9780140067040,Alice Thomas Ellis
9780856462658,Paul Celan
9781466392502,R.K. Ryals 
9780141001463,Richard B. Frank
9780330441117,Carole Wilkinson
9780689841545,Ellen Wittlinger 
9781594487019,Laura Moriarty 
9780374517885,Isaac Bashevis Singer
9780547152509,Dene Low
9780374518448,Christa Wolf
9780312874988,Thomas Sullivan 
9780765342430,Neal Shusterman 
9781937007881,Charlaine Harris 
9789715423649,F.H. Batacan
9780060924713,Stephen B. Oates
9780380794485,Susan Elizabeth Phillips 
9780785758013,Pilar Molina Llorente
9780553294613,William Gibson
9781400066407,Gary Shteyngart 
9780060507831,Chris Crutcher
9780375856433,Karen Foxlee
9780312252953,Steve Hamilton 
9781402792809,Corban Addison 
9781844088669,Tracey Thorn
9780800733865,Suzanne Woods Fisher 
9781847083227,A.M. Homes
9781936719006,Seth Godin
9780007202478,J.R.R. Tolkien
9780143005742,Steve Waugh 
9780375990779,Anna Jarzab 
9780307269867,Amy Greene 
9780989527781,Joel L.A. Peterson 
9781580053082,Kate Bornstein
9781844087556,Margaret Atwood 
9780765305374,Robert Silverberg 
9781476762098,Emily Nagoski 
9781416561590,Chloe Hooper
9781442467774,Stuart Gibbs 
9781476705804,Abigail Tarttelin 
9780385535373,Hampton Sides
9780062198778,Mary Doria Russell 
9781250067098,C.C. Hunter 
9780062398086,Taya Kyle
9781857443950,Garry Kasparov
9780141980874,Steven Weinberg
9780312655471,Louise Penny 
9780345532749,Lauren Graham
9780312642839,Peter James
9780141301631,Henry Williamson
9780520055957,Charles Olson
9788424133498,Tomie dePaola
9781611090970,Viktor Arnar Ingólfsson 
9780887849688,Douglas Coupland 
9780399546594,Krystal Sutherland 
9780735211513,Jorge Cham
9780865475915,Scott Weidensaul
9780751547986,Alex Marwood
9781451649390,Kate Morton 
9780812998603,Emma Cline
9780764234132,Amanda Dykes 
9780938317777,Tim Tingle
9780763628802,Isabel Hoving
9781570614590,Lynda Barry
9780140376289,Karen Hesse
9780452265882,Berton Roueché
9780778321712,Anne Stuart 
9780425235164,Ava Gray
9780471468851,Harlow Giles Unger
9780441012022,Jack McDevitt
9781590210499,Tamara Allen 
9780152056186,Alan Garner
9781897492253,Gabrielle Harbowy 
9780809557776,Sarah Monette 
9781401203672,Bill Willingham 
9780671416164,Gene Wolfe
9780310211884,Jim Cymbala
9780380820832,Suzanne Enoch
9781550652598,Richard Greene
9780671255190,Roger Zelazny
9780440207801,Lois Duncan
9781595551382,Eric Metaxas 
9780060959715,James Thurber
9780888995421,Deborah Ellis
9780143035459,Ingrid Hill
9780345484406,Joyce Carol Oates
9781480188921,Tina St. John 
9780752863986,A.J. Quinnell
9780307886057,Bryce G. Hoffman
9781400069408,Rebecca Hunt
9780399153358,Daniel Silva
9780312554194,Emily Giffin 
9781619210653,Ronald Malfi 
9780679432951,William Boyd
9781416906988,Sharon M. Draper 
9780060757083,E.B. White
9780316187282,N.K. Jemisin 
9780441016020,Jes Battis 
9780141310695,Lloyd Alexander
9780060753870,Steph Swainston
9780060820824,Reginald Hill
9780380719006,Mary Downing Hahn 
9780375842566,Dan Poblocki 
9780778323259,Susan Wiggs 
9780446571579,Benjamin Hale 
9780060927868,Ron Hansen
9780316200202,Robert Jackson Bennett 
9780552084215,Jerzy Kosiński
9780345461360,Jeff Shaara
9781569476000,Stuart Neville 
9937905877,Narayan Wagle
9781492626046,Amanda Bouchet 
9780755328949,Louise Penny 
9780425282793,Mark Greaney 
9781484781289,Melissa de la Cruz 
9780544025837,Kimberly Rae Miller 
9780385387781,Lou Anders 
9780425234464,Rhys Bowen 
9780764214325,Kristi Ann Hunter 
9781682309810,Vi Keeland 
9781618730978,Nicole Kornher-Stace 
9780755390960,Sarah Winman
9781484723241,Melissa Landers 
9780552169165,Roger Hobbs
9780141011950,Robert Bickers
9780374334970,Barbara O'Connor 
9780399245411,Patricia Polacco
9780735213005,Karen Dionne 
9781524718329,Kara Thomas
9781400064830,Merrill Markoe
9780061000294,Tony Hillerman
9780142501924,Chris Crowe 
9780394804248,Ann Cameron
9780316473040,Thom Jones
9780446611596,Gregory Benford
9780765309532,Cory Doctorow
9780140170986,David Lodge
9780385497527,Ian McEwan
9780743417600,Mara Leveritt 
9781555971564,Tess Gallagher
9780385735445,Brian Katcher 
9780006485261,Bonnie Burnard
9781932425192,Per Nilsson
9780060506735,Laura Lippman 
9780886772925,C.J. Cherryh 
9780395401460,Harry Allard
9781565120167,Lewis Nordan
9780805066623,Philip Short
9780440415992,Lensey Namioka
9780061128851,Laura Lippman 
9780375704932,Ruth Rendell
9780061783135,Tracey O'Hara 
9780142000151,Ross King
9780141306421,Ann Cameron
9780061136092,Toni Blake 
9780803733039,Elizabeth Cody Kimmel 
9781400044597,Tobias Wolff
9780061344787,Lynsay Sands 
9780380704422,Mary Downing Hahn 
9780988494411,Nancy Klann-Moren 
9780142403020,Carol Emshwiller
9780312287368,Jaclyn Moriarty
9781576836514,Ginger Garrett 
9781742375052,Margo Lanagan 
9781451689006,Jennifer Estep 
9780807056431,Karl Polanyi
9781565126060,Elisabeth Tova Bailey 
9781442446229,GaRodriguez
9780393068382,Cordelia Fine
9780763629373,Sonya Hartnett
9781419700217,Jon Skovron 
9780061991066,James Rollins 
9781414348612,Chris Fabry 
9780375858642,Michelle Cooper 
9780670071340,Isobelle Carmody 
9780064431835,Linda Williams
9781407105918,Eoin Colfer
9780446677844,Alan Watt 
9780330359917,Robert Dessaix
9780803736702,Sheila Turnage
9780425215678,Rhys Bowen 
9781782116134,Kevin Barry
9781407105918,Eoin Colfer
9780446677844,Alan Watt 
9780330359917,Robert Dessaix
9780803736702,Sheila Turnage
9780425215678,Rhys Bowen 
9781782116134,Kevin Barry
9780989050883,Melissa Foster 
9780618968411,Timothy Egan 
9780192806727,Abraham Pais
9780932040275,Swami Satchidananda
9781250022080,Louise Penny 
9780140260021,Roddy Doyle
9780525953074,Lisa Gardner 
9780140260892,Gore Vidal
9781501101519,Nick Cutter 
9781524760984,C.J. Tudor 
9781101874141,Hannah Rothschild
9780744592702,Martin Waddell
9781452150130,Brendan Wenzel
9789750835605,Orhan Pamuk
9780316389686,Mur Lafferty 
9780140280555,Dava Sobel
9780312857356,Emma Bull 
9780060733971,Louis Bayard
9780007161065,Jason Roberts 
9781841157535,John Guy
9780140075625,Harriet Doerr
9780060728229,Christine Morton-Shaw 
9780061742286,Gordon Korman
9780060505240,Lisa Kleypas 
9780312340711,Arnaldur Indriðason
9781596062764,Robert R. McCammon
9780451233073,Karen White 
9780006482642,Clive Barker 
9781590784723,Gunnar Ardelius
9781439183823,David E. Hilton 
9780547576725,Justin Torres 
9780374525323,Nelson Algren
9781565129337,Ariel Sabar 
9781584451204,J. Neil Schulman
9781451658019,Jennifer Echols 
9789381576052,Anand Neelakantan 
9780395884171,Glenn Stout 
9780380793471,Kate Klise
9781439178324,Jennifer Echols 
9780345486417,Suzanne Brockmann 
9781893554450,Joshua Muravchik
9781400067893,Sally Bedell Smith 
9780982767702,Regina Doman 
9780763630317,Adam Rapp
9780771041419,Christopher Hitchens
9781406347692,Non Pratt
9780545609999,Jeffrey Brown 
9781860466564,Torgny Lindgren
9781849163842,Peter May 
9781476766669,Alice Clayton 
9780140177503,William Dietrich 
9781476747231,Siri Hustvedt
9780060855024,Peter Hessler
9780812521993,Graham Masterton
9780465018277,Graham Farmelo
9780802140678,Wendell Steavenson
9780099751717,Kerstin Ekman
9780800733360,Tricia Goyer 
9781442421714,Patricia MacLachlan
9781848547179,Amitav Ghosh
9780028650647,James I. Robertson Jr.
9780425256763,Patricia Briggs
9781503939110,Meg Elison 
9780670038169,Roddy Doyle
9780571275977,Orhan Pamuk
9781885030498,Koon Woon 
9780545005425,Nahoko Uehashi
9780140377613,Jean Little
9780994630636,Darcy Coates 
9789997408563,Clifford D. Simak
9780544373433,Sarai Walker 
9781593763091,Richard Chiem 
9781455521210,David Baldacci 
9780062320940,Nicholas Gannon
9780375935275,Barack Obama
9780805074963,Clare B. Dunkle
9780142406984,Jennifer Allison 
9780689851346,Sharon M. Draper 
9780918273826,Karen Tei Yamashita
9780142403105,Richard Peck
9780755321919,Shamim Sarif 
9780441012107,Jack McDevitt
9780060515126,Louise Erdrich
9780879973230,Marion Zimmer Bradley
9780912376417,Charles W. Colson
9780440973393,Richard Peck
9780764203893,Tamera Alexander 
9780413771971,Noël Coward
9780061099328,Tony Hillerman
9781603090384,Jeff Lemire
9780701177942,Rose Tremain
9780399247637,Michael P. Spradlin
9780307394996,Chris Bohjalian 
9781621084174,H.B. Moore 
9780436205699,Joseph O'Connor
9780804176668,J. Kenner 
9781439168776,Molly Harper 
9780061054266,Jack McDevitt
9780615722351,Luke Hartwell
9780316219129,Brian McClellan 
9780920303337,Robert Munsch
9780349118833,José Carlos Somoza
9781576839898,Jerry Bridges
9780986000799,Ariel Gore 
9780545270113,Sarah Weeks
9780762460106,Joe Sugg
9780345312006,Ruth Rendell
9780345522023,Jamie Ford 
9780425281277,Patricia Briggs
9780062065032,Dan Barry 
9781846072598,Alan Bennett
9780307959881,Kent Haruf
9780373771387,Jennifer Crusie 
9781627796064,Luvvie Ajayi Jones 
9780062563668,Jessica Shattuck 
9781451697711,Sy Montgomery
9780803282100,Ralph Moody
9781101912195,Samantha Ir
9780316066327,Craig Childs
9781407179940,Simon James Green 
9780399257780,Jane Yolen 
9781593078447,Nicholas Gurewitch
9780865476752,William Langewiesche
9780142300701,Richard Peck
9780425196427,Christopher Castellani 
9781400066506,Charles Bock
9780425198001,Dick Francis
9780552999458,Ben Elton
9780345316004,Anne McCaffrey
9780066212890,Lisa Carey 
9780435905552,Mariama Bâ
9780060759711,Richard J. Foster
9780979412004,Mavis Applewater
9780984553518,Gary A. Braunbeck
9780345482778,Laura Moore 
9780764203909,Tamera Alexander 
9780785269236,Bodie Thoene 
9780679720195,Paul Kennedy
9780310315476,Rachel Hauck 
9781848540316,Beatrice Colin 
9781852429195,Neil Bartlett
9780312265069,Norman Mailer
9780684825359,David Herbert Donald
9780718154776,Jamie Oliver
9781556527081,Pauline Gedge
9780670014682,Sharon Biggs Waller 
9780380776177,Loretta Chase
9780152167486,Coleen Salley
9781841155012,Annie Proulx
9780691155241,Charles W. Calomiris
9781481422628,Carolyn Lee Adams 
9780385349963,Anne Rice
9780857531469,John Boyne
9781455502127,Seth Grahame-Smith
9780670020577,Joseph Boyden
9780698117914,Jan Brett
9780380809356,Peter Robinson
9780812998689,David Mitchell
9780007550227,Joe Abercrombie
9780545080927,Ann E. Burg 
9780399564512,Deborah Harkness 
9780152017668,Alan Garner
9780802079121,Jacalyn Duffin
9780786807147,Doreen Rappaport
9780060562373,T. Jefferson Parker 
9780425145456,Earlene Fowler
9780764203282,Karen Hancock
9780694012985,Arnold Lobel
9780345357625,Rosemary Kirstein
9780515142907,Nora Roberts 
9781567400298,Nora Roberts 
9780312363925,Erica Spindler 
9780439961035,Sharon Stewart 
9780393327984,Susan Fletcher
9780586200797,Katharine Kerr 
9780345450913,Carol Goodman 
9781741759976,Laura Buzo
9780764203916,Tamera Alexander 
9780804813792,Shōhei Ōoka
9780767900560,Anne Applebaum
9780156924009,Italo Calvino
9780618140947,Pamela S. Turner 
9780436205712,Joseph O'Connor
9781897141250,Martha Baillie
9780802139580,Helen Dunmore
9780758265142,Dani Harper 
9781595144300,Richelle Mead 
9780374442606,Natalie Babbitt
9781478720225,Melissa Burke 
9780156899826,Ivan Doig
9780380719990,Thomas Pakenham
9780380729753,A. Manette Ansay
9780733623226,Bronwyn Parry 
9780316364195,Kate Elliott 
9780345511874,Alison Weir
9780615630069,S. Smith 
9780307279576,Ahmadou Kourouma
9780670015986,William T. Vollmann
9780375425318,Kevin Brockmeier
9780385315081,Peter Høeg
9781451626858,Nancy Bilyeau 
9780702249761,Claire Zorn 
9780142002964,Anthony Doerr 
9780679833697,Monica Furlong
9780393087727,Kevin Cullen
9780060780647,Tui T. Sutherland
9781557509710,Gilbert Andrew Hugh Gordon
9780374460341,Charles Perrault
9781474927345,S.M. Wilson 
9780374483869,Lyn Rossiter McFarland
9780545176866,Allen Say
9780765355416,Graham Joyce
9780393321685,Martín Espada
9781741661309,Michael Pryor 
9781416592631,Meredith Duran 
9780553232059,R.A. MacAvoy
9781400076970,Nadeem Aslam
9780670019700,Ahmed Rashid
9781841498591,Trent Jamieson 
9780060515119,Louise Erdrich
9781599902036,Celia Rees 
9780763652609,Anna Sheehan 
9781574889239,Jonathan Parshall
9780140280463,Ruth Ozeki 
9781574091526,A.J. Mackinnon
9780330398053,Judy Blume 
9780545402682,Dan Poblocki 
9780553278590,Nora Roberts 
9780141331355,Phil Earle
9780061992100,Sean Howe
9780842374187,Lisa Beamer
9780812976151,E.L. Doctorow
9781599909752,Celia Bryce
9781423168973,Ashley Elston 
9780753827796,Sarita Mandanna
9780804170703,Rob Thomas
9781439128299,James Lee Burke
9780547315843,H.P. Newquist 
9781401237776,Scott Snyder 
9781478751304,Melissa Burke 
9781501104015,Rosanna Pansino
9781940014708,Farah Oomerbhoy 
9781438283913,Anita Valle 
9780306824081,John Doe
9780763673826,Maggie Thrash 
9781984822130,Rhett McLaughlin 
9781936365746,Dave Eggers
9781941530849,Pene Henson 
9781627793322,April Henry 
9780316393874,Emma Donoghue 
9780575082717,Jack Vance
9781400034345,Gil Courtemanche
9780778325505,Debbie Macomber 
9780811826846,The Beatles
9780743439794,Julie Reece Deaver
9780764201622,Athol Dickson 
9780142500682,Gennifer Choldenko 
9780345334695,Larry Niven
9780449905234,Jeanne Larsen 
9780451230980,Jessica Bird
9780385737456,KirLarson 
9780810322950,J. Gordon Melton
9780823419272,Mary Amato 
9780399157530,Betty White
